bbl,bin,address,zipcode,bldgtype,ess,year,gfa,numbldgs,numfloors,eui,energy,wui,ghg,primary_type,other_types_dict,has_datacenter,electricity,bedrooms,natural_gas,steam,worker_dens,res_units,diesel,fuel_4,fuel_2,fuel_5_6
2033130069,2017403,3184 Grand Concourse,10458,Multifamily Housing,71,1963,80763,1,6,114,9204189.9,95.36,4.62,Multifamily Housing,"{'Multifamily Housing': 70763.0, 'Medical Office': 10000.0}",0,1129144.3,116,5284413.2,,,58,,,,
4017270008,"4431570;4431569;4431567;4431566;4431568;4431565","112-19, 112-25, 113-15 34th Avenue",11368,Multifamily Housing,100,1953,290000,6,6,67.2,19491443.7,,2.51,Multifamily Housing,,0,5933169.5,600,1754700.1,,,300,,,,
4052940022,4119728 ,167-10 Crocheron Avenue,11358,Multifamily Housing,99,1938,101379,1,6,73.7,7469048,27.09,3.48,Multifamily Housing,,0,1291002.7,108,357754.7,,,96,,,,
1018950038,1057344,404 Riverside Drive,10025,Multifamily Housing,98,1909,124293,1,12,78.6,9768924.1,20.52,3.28,Multifamily Housing,,0,1335647.9,,6277039.5,,,,,,,
1008190027,1015415,17 West 17th Street,10011,Multifamily Housing,,1915,55869,1,11,123.1,6877951.2,10.52,3.91,Multifamily Housing,,0,775119.1,,1333656.1,,,,,,,
1004670031,1006836,181 Second Avenue,10003,Other - Entertainment/Public Assembly,,1920,71070,1,5,168.5,11976661,,5.53,Office,"{'Multifamily Housing': 1000.0, 'Retail Store': 272.0, 'Office': 2451.0}",0,3086188.5,2,3087784.9,,4.48796,2,,,,
1011290050,1028820,40 West 77th Street,10024,Multifamily Housing,100,1928,162676,1,16,91.3,14855538.4,31.03,3.53,,,,,,,,,,,,,
1004997505,"1007673;1087557",92-94 Greene Street,10012,Multifamily Housing,,2005,84365,1,7,153.1,12915447.4,,5.85,,,,,,,,,,,,,
4050490043,4114714,143-(25)-33 Sanford Avenue,11355,Multifamily Housing,73,1960,140000,1,6,121.7,17035291.7,9233.36,6.59,Multifamily Housing,,0,539731023.2,100,6803000.6,,,188,,,10047821.4,
3052320029,3121077,1119 Foster Avenue,11230,Multifamily Housing,95,1959,59400,1,6,92.5,5496561.7,93.83,4.33,Multifamily Housing,,0,127936.8,62,6729776.7,,,70,,,,
3053760033,3126248,430 East 8th Street,11218,Multifamily Housing,99,1962,77160,1,6,74.3,5729525.5,81.48,3.51,Multifamily Housing,,0,215091.6,82,6028601.7,,,90,,,,
1021360170,1063336,910 Riverside Drive,10032,Multifamily Housing,59,1949,74730,1,6,127.9,9561619.9,72.43,8.99,Multifamily Housing,,0,250393,109,,,,56,,7673388.2,,
3067720001,3182230,3619 Bedford Avenue,11210,Other,,1937,87862,1,6,59.7,5245876.2,39.35,2.75,Other,,0,236520.5,,,,,,,,,
3076690029,3210465,3319 Kings Highway,11234,Multifamily Housing,100,1951,66992,1,6,65,4354146.9,52.43,3.04,Multifamily Housing,,0,128139.5,60,4163629.4,,,72,,,,
3053920071,3126893,499 East 8th Street,11218,Multifamily Housing,100,1964,88528,1,6,65.4,5793722.1,50.03,2.95,Multifamily Housing,,0,431703.4,96,5883047.8,,,82,,,,
5000030015,5089355,388 Richmond Terrace,10301,Multifamily Housing,100,1988,87492,1,9,79.8,6979935,58.84,3.48,Multifamily Housing,,0,585976.9,104,5167398.9,,,122,,,,
1012710071,1034855,1370 Avenue of the Americas,10019,Office,48,1971,320625,1,34,258.3,82810270.8,20.05,9.47,Office,"{'Retail Store': 10115.0, 'Financial Office': 94831.0, 'Bank Branch': 12211.0, 'Office': 201103.0, 'Restaurant': 2365.0}",0,18187509.1,,,21896479.3,0.79492,,,,,
2008120026,3014135,146,11232,Non-Refrigerated Warehouse,43,1927,160000,,,129.6,20741556.9,14.91,4.26,Non-Refrigerated Warehouse,"{'Office': 53333.0, 'Non-Refrigerated Warehouse': 106667.0}",0,5444996.9,,4855365.5,,0.46875,,,,,
3031517502,3400523,61 Melrose Street,11206,Multifamily Housing,,2010,80749,1,7,94.9,7660406.6,46.57,3.55,,,,,,,,,,,,,
3031517503,3396904,87 Melrose Street,11206,Multifamily Housing,,2009,54500,1,7,130.4,7108804.4,65.64,5.01,,,,,,,,,,,,,
3032660045,3393892,143 Himrod Street,11221,Multifamily Housing,100,1992,74250,1,6,58.3,4332331.2,37.32,2.34,,,,,,,,,,,,,
3032320001,3387647,48 Cedar St,11221,Senior Care Community,22,2001,131652,1,8,234.6,30879759.6,37.91,8.99,,,,,,,,,,,,,
3031450100,3387594,"10 Forrest Street, 9 Noll Street",11206,Multifamily Housing,43,2006,87961,1,7,143.2,12597514.8,,5.48,,,,,,,,,,,,,
3033320047,3393762,1245 Gates Avenue,11221,Multifamily Housing,67,2007,66300,1,6,124.8,8277359.3,72.48,5.08,Multifamily Housing,,0,2920343.6,125,,,,83,,,,
3033070004,3346536,297 Wilson Avenue,11237,Multifamily Housing,94,1996,83000,1,8,88.2,7320991.1,,3.44,Multifamily Housing,,0,3523470.4,144,,,,96,,,,
3033350001,3346901,557 Knickerbocker Avenue,11237,Multifamily Housing,71,1998,61650,1,6,120.2,7411183.6,91.43,4.66,,,,,,,,,,,,,
3033330033,"3251923;3391218",1349 Gates Avenue,11221,Multifamily Housing,71,2004,53853,2,6,115.3,6211204.9,60.37,4.59,,,,,,,,,,,,,
3032940042,3319576,55 Goodwin Place,11221,Multifamily Housing,96,1990,71326,1,7,93.2,6644099.1,60.65,3.62,Multifamily Housing,,0,3359571.9,150,,,,100,,,,
3034440016,3398683,22 Moffat Street,11207,Multifamily Housing,76,2009,67200,1,6,104.9,7047614.1,34.64,4,,,,,,,,,,,,,
3031830037,3328092,78 Troutman Street,11206,Multifamily Housing,65,2002,67638,1,6,125.3,8476993.4,56.68,4.9,Multifamily Housing,,0,3128146.4,123,,,,82,,,,
3031377501,3393923,68 Garden Street / 86 Beaver Street,11206,Multifamily Housing,96,2007,138761,1,7,85,11788448.7,51.86,3.45,,,,,,,,,,,,,
3031570101,3389471,63 Central  Avenue,11206,Multifamily Housing,58,2007,56547,1,6,131.2,7416931,81.21,5.22,,,,,,,,,,,,,
1008217501,1076145,40 WEST 20th STREET,10011,Office,,1923,130000,1,12,172,22358842.2,95.39,5.4,Office,"{'Office': 87600.0, 'Library': 42400.0}",0,6595677.9,,2174166.5,,4.34932,,,,1664888.1,
2028650134,2008433,1600 Macombs Rd,10452,Multifamily Housing,1,1915,92425,2,3,267.9,24758640.7,31.12,10.84,,,,,,,,,,,,,
2027170063,2116192,1015 Fox Street,10459,Multifamily Housing,6,2007,61178,1,8,189.7,11603039.7,93.91,8.11,Multifamily Housing,,0,,79,16465380,,,48,,,,
2037440075,2024023,1168-1172 Stratford Avenue,10472,Multifamily Housing,21,1930,76900,1,5,161.4,12408927.7,98.84,6.31,,,,,,,,,,,,,
1009947502,1022579,1466 Broadway,10036,Hotel,4,1907,308744,1,16,187.9,58028375.8,,5.94,Hotel,"{'Hotel': 263091.0, 'Retail Store': 45653.0}",0,6655310.9,,,,,,,,,
3054180049,3127761,345 Webster Avenue,11230,Multifamily Housing,66,1959,158231,1,6,109.9,17386066.4,,6.59,Multifamily Housing,,0,1658859.1,181,678798.3,,,145,,,,7141853.6
1008910027,1018903,139 East 35th Street,10016,Multifamily Housing,,1940,130272,1,13,107.3,13971833.4,55.11,5.43,Multifamily Housing,"{'Multifamily Housing': 127533.0, 'Office': 2739.0}",0,2311665.4,236,247376.5,,3.65097,149,,,,9489827.9
1009280040,1020580,320 East 23rd Street,10010,Multifamily Housing,13,1965,153801,1,16,190.5,29293468.3,59.04,7.56,Multifamily Housing,,0,5029465.5,232,305338.7,10475261,,210,,,,
3059060001,3147278,130-152 72nd Street,11209,Multifamily Housing,61,1955,136413,1,6,125.6,17138364.2,42.88,5.7,Multifamily Housing,,0,1244302.8,180,10610692.5,,,156,,,,
4018410001,4045396,89-20 55th Avenue,11373,Multifamily Housing,78,1956,109796,1,6,106.5,11692672.3,56.74,4.4,Multifamily Housing,,0,1439683.2,121,8491177,,,121,,,,
1010340037,1088460,300 West 44th St.,10036,Hotel,15,2010,350000,1,36,311.3,108966614.9,77.11,9.97,,,,,,,,,,,,,
4071150030,4454260,186-01 73rd Avenue,11366,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",,1950,61400,2,1,128.9,7915667.3,28.49,6.61,,,,,,,,,,,,,
4071170004,4444049,61 188 Street,11365,Retail Store,,2000,84060,5,2,176.5,14837919.8,,6.21,,,,,,,,,,,,,
4071170130,4153294,61 192 Street,11365,Retail Store,88,2000,156875,1,2,119.7,18778495.5,28.51,5.77,,,,,,,,,,,,,
1015147502,"1088463;1047933;1047939;1047940;1047941;1047932",151 E 85th St,10028,Multifamily Housing,33,2009,453527,1,18,180.9,82030134.2,28.81,4.9,Multifamily Housing,"{'Multifamily Housing': 357973.0, 'Retail Store': 95554.0}",0,25581641,412,2049993.4,,,136,,,,
4021180001,4050967,99-01 Queens Boulevard,11374,Retail Store,37,1952,56916,1,2,247.8,14106300,41.61,6.55,Retail Store,,0,3943149.9,,,,,,,,,
1008360026,1082920,7 W 34th Street,10001,Office,,1906,390124,1,12,96.6,37701545,7.7,2.85,Office,"{'Retail Store': 21000.0, 'Office': 421165.0}",0,13735749.2,,,3304913.1,0.71468,,,,,
1012720066,1035058,50 W 57th St,10019,Office,73,1926,75077,1,16,231.3,17365620.1,61.43,7.83,Office,"{'Retail Store': 13106.0, 'Office': 61971.0}",0,4307421.2,,2029345.2,1286560.3,2.3,,,,,
1012640040,1034508,608 Fifth Avenue,10020,Office,23,1932,121352,1,11,307.9,37359373.5,17.85,9.58,Office,"{'Retail Store': 30444.0, 'Office': 90908.0}",0,12754583.6,,,5725651.1,2.3,,,,,
4002140210,4003105,33-00 Northern Boulevard,11101,Office,73,1915,444606,1,8,192.7,85658314.5,20.88,6.36,,,,,,,,,,,,,
1006980001,1012389,244-260 Eleventh Avenue,10001,Office,78,1911,183528,1,7,168.7,30955858.8,11.76,6.09,,,,,,,,,,,,,
1000750021,1075618,40 Fulton St,10038,Office,58,1986,249167,1,28,212.4,52914503.7,15.3,6.4,Office,"{'Retail Store': 8350.0, 'Office': 241535.0}",0,15384803.2,,,,1.15511,,,,6471242.9,
1012670034,1034516,640 Fifth Avenue,10019,Office,74,1949,356686,1,19,202.8,72319631.1,23.75,5.91,Office,"{'Data Center': 2824.0, 'Retail Store': 39001.0, 'Office': 314861.0}",1,25147884.1,,,4669953,3.28399,,,,,
1000230050,1000816,20 Broad Street,10005,Office,89,1956,473890,1,27,185,87675149.9,9.59,6.26,Office,"{'Data Center': 8977.0, 'Office': 464913.0}",1,30392191.4,,,19871558.6,1.76377,,,,,
1012930026,1036061,595 Madison Avenue,10022,Office,76,1929,333984,1,42,185.7,62031232,20.1,6,Office,,0,16127621.4,,,9884405.5,2.47021,,,,,
1012900001,1035741,689 FIfth Avenue,10022,Office,51,1926,89978,1,14,322,28977143.4,43.54,10.23,Office,"{'Retail Store': 16692.0, 'Office': 73286.0}",0,6835895.3,,,4893191.5,2.72903,,,,,
4047810001,4108109,26-15 Parsons Boulevard,11354,Multifamily Housing,14,1954,52145,2,6,193.7,10098354.6,47.56,7.14,Multifamily Housing,"{'Multifamily Housing': 51745.0, 'Medical Office': 400.0, 'Parking': 5620.0}",0,1012868,77,3791325.2,,,48,,,,
4047820001,"4599101;4108154",27-05 Parsons Boulevard,11354,Multifamily Housing,13,1954,51378,2,6,193.2,9924335.9,50.34,6.81,,,,,,,,,,,,,
2032710210,2016221,180 Van Cortlandt South,10463,Multifamily Housing,99,1956,53000,1,6,84.9,4501500.5,8.45,2.43,Multifamily Housing,"{'Multifamily Housing': 48000.0, 'Other': 5000.0, 'Parking': 0.0}",0,,77,,,,74,,,,
2039297501,"2090350;2096601;2823915",2000 East Tremont Ave,10462,Multifamily Housing,,1941,178288,1,9,154.8,27593710.1,,6.89,Multifamily Housing,"{'Multifamily Housing': 161987.0, 'Financial Office': 4253.0, 'Medical Office': 4818.0, 'Retail Store': 7230.0}",0,2342200.3,172,18063665,,,128,,,,509400
4026870021,4858981,59-40 55th Drive,11378,Hotel,17,2008,50367,1,6,215,10829049.7,18863.77,6.99,Hotel,,0,2458506.6,,1980409.7,,,,,,,
1010760001,1026982 ,646 11th Avenue,10036,Automobile Dealership,,1946,50207,2,2,237.4,11917235.5,14.93,7.73,,,,,,,,,,,,,
4051370118,4115908,138-49 ELDER AVENUE,113554070,Multifamily Housing,100,1983,144690,3,12,62.5,9047801.8,125.25,2.57,Multifamily Housing,,0,1078051.1,192,6773492.7,,,191,,,,
5033550050,5113497,256 Mason Ave,10305,Hospital (General Medical & Surgical),,1975,76866,2,3,196.4,15097018.7,6.49,6.32,Hospital (General Medical & Surgical),,0,2282588,,4276193.2,,,,,,,
1013110005,1036867,109 East 56 Street,10022,Hotel,77,1927,247600,1,22,127.7,31611456.7,45.25,3.94,,,,,,,,,,,,,
1012940037,1036084,500 Park Ave,10022,Financial Office,56,1959,223543,1,11,231.9,51836763.8,0.89,7.11,Financial Office,"{'Movie Theater': 2955.0, 'Office': 1149.0, 'Bank Branch': 4440.0, 'Data Center': 2663.0, 'Retail Store': 7282.0, 'Financial Office': 205054.0}",1,18146598.4,,,5583736.1,18.27676,,,,,
3001470036,,57 Willoughby Steet,11201,Office,65,1900,54200,1,6,178.5,9674420.2,42.84,6.08,,,,,,,,,,,,,
1016550015,1052411,235 E. 105th street,10029,Multifamily Housing,68,2002,52250,1,7,119.5,6243739.9,0,4.63,Multifamily Housing,,0,918582,75,3038300.4,,,48,,,,
3011420018,3028018,1000 Dean Street,11238,Manufacturing/Industrial Plant,,1965,120521,3,4,123.4,14874024.5,0,4.28,Manufacturing/Industrial Plant,,0,0,,0,,,,,,,
5004910011,5814759,40 Prospect Street,10304,Multifamily Housing,38,2011,100760,1,6,147.5,14857314.8,53.84,5.31,Multifamily Housing,,0,2085451.9,,4498700.2,,,93,,,,
2026097501,"2118328;2115273",3462-3480 Third Avenue,10451,Multifamily Housing,18,2010,270000,2,10,158.7,42858841.4,83.86,6.26,Multifamily Housing,,0,4174343.4,325,24358500.1,,,230,,,,
5005450040,5158679,180 Broad Street,10304,Multifamily Housing,72,2010,91280,1,8,124.3,11346944.1,0,4.85,Multifamily Housing,,0,1732675,147,5370099.8,,,105,,,,
1003907502,1004715,342 E. 8th street,10009,Multifamily Housing,2,2004,73359,2,7,237.1,17390768.9,85.74,8.28,Multifamily Housing,,0,3515257.6,117,4585699.9,,,79,,,,
2023817501,2113740,837 Washington Avenue,10451,Multifamily Housing,43,2002,149172,1,8,121,18043530.3,0,4.42,Multifamily Housing,,0,2796952.8,128,6219700.1,,,79,,,,
2023720041,2098317,3463 third ave,10456,Multifamily Housing,63,2000,144730,1,12,114.1,16507405.8,87.05,4.31,Multifamily Housing,,0,,174,7278099.9,,,115,,,,
2024860030,2002994,1015 Gerard Avenue,10452,Multifamily Housing,65,1930,59446,1,6,118,7012162.1,82.1,5,Multifamily Housing,,0,769887.1,78,371500,,,53,,,5317830,
2024860025,2002994,1025 Gerard Avenue,10452,Multifamily Housing,56,1930,59446,1,6,128.5,7639872.1,,5.41,Multifamily Housing,,0,847513.5,88,301600,,,53,,,5050386,
2029850038,2010622,1956 Crotona Parkway,10460,Multifamily Housing,34,1910,76268,1,6,119.6,9121098.6,55.11,5.47,Multifamily Housing,,0,1352376.9,51,298600,,,35,,6005564.2,,
2026140061,2004293,595 E. 167th Street,10456,Multifamily Housing,65,1940,66078,1,6,128.5,8492440.6,109.09,5.39,,,,,,,,,,,,,
2031000001,2012784,795 Garden Street,10460,Multifamily Housing,100,1940,87642,1,6,60.3,5285005.6,89.01,2.17,Multifamily Housing,,0,1096848.9,156,1610200,,,93,,4976556,,
2028670108,2008513,1740 Grand avenue,10456,Multifamily Housing,77,1940,107477,1,6,110.7,11896095.9,81.2,4.65,Multifamily Housing,,0,1331239.5,149,8255100,,,94,,292000,,
2029750013,2103548,1238 Simpson St,10459,Multifamily Housing,40,2002,67986,1,8,167.5,11390706.1,96.65,6.9,Multifamily Housing,,0,1466020.4,151,6394299.5,,,85,,,,
3024420001,3063406,367 Wythe Avenue,11249,Multifamily Housing,77,2013,108870,1,13,100.7,10959084.4,31.08,4.11,,,,,,,,,,,,,
1008040054,1015127,128 W 29th St,10001,Hotel,16,2008,80454,1,26,264.1,21246563.5,98.4,8.41,,,,,,,,,,,,,
4120990050,4518486,14410 135th Ave,11436,Hotel,20,1980,114618,1,13,199.4,22856370.2,84.66,6.2,,,,,,,,,,,,,
1002670037,1003221,371 Madison Street,10002,Multifamily Housing,89,2013,130576,1,6,59.6,7779669.3,,1.92,,,,,,,,,,,,,
4000407501,4537822,10-50 Jackson Avenue,11101,Multifamily Housing,75,2007,66926,1,12,107.3,7178324.7,,3.71,Multifamily Housing,,0,711085.6,,2358163.7,,,,,,,
3086767501,3397165,3047 Brighton 6th Street,11235,Multifamily Housing,78,2010,50590,1,13,115.1,5823012,31.98,3.01,Multifamily Housing,"{'Multifamily Housing': 35130.0, 'Medical Office': 15460.0}",0,1486772.8,49,41500,,,24,,,,
1012160044,1032168,130 West 86 Street ,10024,Multifamily Housing,62,1926,69125,2,15,112,7742103.9,39.4,4.55,,,,,,,,,,,,,
1005780067,1009728,121 Varick Street ,10013,Manufacturing/Industrial Plant,,1928,120592,1,12,286.5,34550701.5,65.72,9.24,,,,,,,,,,,,,
4050200017,4113591,142-24 38 Avenue,11354,Multifamily Housing,21,1965,58720,1,6,145.6,8547205.6,108.9,6.36,,,,,,,,,,,,,
1001757501,1001940,377 Broadway ,10013,Office,29,1920,80149,1,11,283.6,22732435.2,13.79,8.63,,,,,,,,,,,,,
1008017503,1015006,127 West 25th Street,10001,Residence Hall/Dormitory,26,1912,97500,1,12,261.8,25522990.1,64.98,9.59,Residence Hall/Dormitory,"{'Residence Hall/Dormitory': 61500.0, 'Office': 31000.0, 'Restaurant': 5000.0}",0,5970189.7,,5728224.8,,9.67742,,,,,1735645
4053740016,4121263,144-30 Sanford Avenue,11355,Multifamily Housing,63,1960,118992,1,6,129.1,15366692.7,0,7.68,Multifamily Housing,,0,,160,,,,119,,,,
1017860009,1087442,219 East 121 Street ,10035,Outpatient Rehabilitation/Physical Therapy,,1992,62791,1,6,215.3,13520671.1,147.45,7.37,,,,,,,,,,,,,
2030330053,2088325,1 Fordham Plaza,10458,Office,91,1986,425000,2,12,146.1,62089385.3,31.69,4.46,Office,"{'Office': 425000.0, 'Parking': 100000.0}",0,15832182.7,,6991309.8,,2.94118,,,,1229182.3,
4020900047,4050457,9725 64 Avenue ,11374,Multifamily Housing,99,1950,98000,1,6,64.1,6281778.8,84.3,2.78,,,,,,,,,,,,,
3043620001,3097755,2300 Linden Boulevard,11208-4844,Distribution Center,71,1957,120000,1,1,73.9,8867997.3,510.95,3.17,,,,,,,,,,,,,
1020760049,1061919 ,524-526 West 145 Street,10031,Multifamily Housing,24,1920,64560,1,6,130.9,8448377.1,88.16,5.02,,,,,,,,,,,,,
2036070002,2022208,2025 Seward Ave,10473,Multifamily Housing,51,1978,221208,1,8,119.8,26507443,86.64,4.7,,,,,,,,,,,,,
1020980036,1062457,3671-3673 Broadway,10031,Multifamily Housing,78,1908,69876,1,6,88.3,6168767.1,,3.74,,,,,,,,,,,,,
2028800009,2114714    ,1514 SEDGWICK AVE,10453,Multifamily Housing,99,2007,94430,1,13,79.7,7530324,142.33,2.11,,,,,,,,,,,,,
3070710123,"3189654;3189654;3189655      ",3050 WEST 21 ST,11224,Other - Public Services,,1925,69500,1,3,144.8,10066573.8,0,3.83,,,,,,,,,,,,,
3022830053,"2091054;2091055;2091056;2091057;2091058;2091059",235-245 BROOK AVE,10454,Multifamily Housing,3,1910,67610,,,266.6,18023074,73.2,11.67,Multifamily Housing,,0,1397463.1,206,40957307,,,77,,,,
3014200020,3038309,826 CROWN ST,11213,Multifamily Housing,62,1920,52764,1,6,123,6490410.2,98.77,5.36,,,,,,,,,,,,,
2022820018,"2091015;2091016;2091017;2114796;2113722",430-440 EAST 138 ST,10454,Multifamily Housing,68,1910,145936,4,7,121.7,17764168.2,55.12,4.44,Multifamily Housing,,0,2987356,221,21184100,,,149,,,,
3021480007,3059730,156 SOUTH NINTH ST,11211,Multifamily Housing,24,1925,55550,1,6,165.8,9207595.7,151.19,6.54,Multifamily Housing,,0,1270734.7,90,4863300.2,,,57,,,,
2033340053,2017982,P.O. BOX 300513,11230,Multifamily Housing,80,1925,75600,1,6,109.7,8292830.7,44.95,4.69,Multifamily Housing,,0,842576.2,112,5024301.6,,,46,,,,
2031790041,2013963,P.O. BOX 300513,11230,Multifamily Housing,18,1925,51117,1,5,143.5,7336679.4,263.9,9.25,Multifamily Housing,,0,960682.6,86,359300,,,56,,,,5757750.9
2044240012,2051216,P.O. BOX 300513,11230,Multifamily Housing,84,1925,79366,1,6,95.8,7605956.6,110.68,5.05,Multifamily Housing,,0,1049701.7,96,500400,,,66,,,,6649949.6
2032250027,2014921,P.O. BOX 300513,11230,Multifamily Housing,50,1925,55026,1,6,139.4,7673117.7,140.24,6.02,Multifamily Housing,,0,958212.6,96,5625599,,,49,,,,
2033090031,2017273,P.O. BOX 300513,11230,Multifamily Housing,42,1925,50762,1,6,129.3,6564575.8,94.56,5.57,Multifamily Housing,,0,623201.7,58,4595700.4,,,44,,,,
1016300041,1074218,P.O. BOX 300513,11230,Multifamily Housing,100,1925,65019,7,6,54.5,3543351.8,65.83,1.45,Multifamily Housing,,0,1142805.1,91,42378,,,60,,,,
1018870040,1057065,250 Riverside Drive,10025,Multifamily Housing,98,1918,109200,1,9,78.2,8537747.1,37.47,4.34,Multifamily Housing,,0,1033095.6,155,251200,,,70,,,,4885499.8
3052340037,3121125,611 Argyle Road,11230,Multifamily Housing,68,1931,89201,1,6,128.4,11455452.2,86.49,5.75,Multifamily Housing,,0,1110367.3,168,6570899.7,,,84,,,207276,
4001830332,4430173,39-10 43rd Street,11104,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",,1991,82825,1,1,154.9,12828640.9,8.27,5.89,Automobile Dealership,,0,2181331.5,,5350850.1,,,,,,,
2032630067,2016020,3915 Orloff,10463,Multifamily Housing,70,1957,153714,1,13,105.6,16231534.3,,4.66,Multifamily Housing,,0,1856848.3,,8161040.9,,,,,,,258577.5
2032520287,2015482,92 Van Cortlandt Park S,10463,Multifamily Housing,5,1951,135420,1,12,178.2,24132973,62.47,7.76,Multifamily Housing,,0,2942573.5,,12587985.6,,,,,,,806991
2032520276,2015481,3980 Orloff Avenue,10463,Multifamily Housing,5,1951,134355,1,13,178.2,23943184.6,62.97,7.76,Multifamily Housing,,0,2919431.7,,12488989.2,,,,,,,800643.1
2032520117,2015450,3960 Hillman Avenue,10463,Multifamily Housing,5,1951,117520,1,8,178.2,20943043.9,65.08,7.76,Multifamily Housing,,0,2553620,,10924087.5,,,,,,,700321.6
2032520340,2015493,120 Gale Place,10463,Multifamily Housing,5,1950,243245,1,13,178.2,43348290.3,72.41,7.76,Multifamily Housing,,0,5285528.8,,22610870.6,,,,,,,1449537
2032520361,2015496,100 Van Cortlandt Park S,10463,Multifamily Housing,5,1932,88615,1,6,178.2,15791933.9,64.79,7.76,Multifamily Housing,,0,1925536.4,,8237220.1,,,,,,,528073.5
2032520143,2015455,74 Van Cortlandt Park S,10463,Multifamily Housing,5,1927,48545,1,6,178.2,8651124.9,14.86,7.76,Multifamily Housing,,0,1054845.8,,4512506.4,,,,,,,289288.5
2032520209,2015473,80 Van Cortlandt Park S,10463,Multifamily Housing,5,1929,179531,1,7,178.2,31993922.6,35.37,7.76,Multifamily Housing,,0,3901072.1,,16688330,,,,,,,1069856.8
4001610026,4001914 ,43-06 45TH STREET QUEENS,11104,Multifamily Housing,34,1928,78847,1,6,156.7,12358216.9,145.87,6.59,,,,,,,,,,,,,
4142600090,4536901,159-30 Rockaway Boulevard,11430,Office,71,1999,200300,3,5,188.1,37686220.9,,5.28,Office,"{'Office': 157400.0, 'Food Service': 7000.0, 'Other': 5400.0, 'Parking': 5000.0, 'Financial Office': 3500.0, 'Non-Refrigerated Warehouse': 25200.0}",0,12322212.9,,3414953.6,,3.17662,,,,,
1010067501,1023166,825 seventh Ave,10019,Mixed Use Property,26,1960,358000,1,38,230.3,82451309.5,,8.68,Multifamily Housing,"{'Multifamily Housing': 200000.0, 'Parking': 50000.0, 'Medical Office': 5000.0, 'Office': 145000.0, 'Restaurant': 8000.0}",0,15658205.3,,646989.3,23300547.5,2.41379,,,,,
3037820140,3401200,350 Snediker Avenue,11207,Multifamily Housing,1,2010,92305,1,5,250.5,23124525.3,13.1,6.62,Multifamily Housing,,0,3939952.2,155,,,,98,,,,
1005590055,1084305,113 E 13th Street,10003,Multifamily Housing,8,1994,130000,1,12,174.3,22652597.3,49.08,4.6,Multifamily Housing,,0,3859545.6,150,,,,96,,,,
3037820130,"3347581;3843107;3835312;3827046;3827044;3827042",360 Snediker Ave,11207,Multifamily Housing,3,2000,62816,1,6,199.1,12506121.8,68.36,5.26,Multifamily Housing,,0,2130790.6,77,,,,53,,,,
3037830001,"3084436;3818693;3818688;3818686;3818684;3818683;3818681;3818680;3827043",326 Hinsdale St,11207,Multifamily Housing,2,1991,215820,1,4,164,35394683.8,114.28,4.33,Multifamily Housing,,0,6030539.3,225,,,,150,,,,
1017700159,1054408,114 East 122nd Street,10035,Multifamily Housing,41,1973,84941,1,12,161.9,13752767.1,2.58,6.43,Multifamily Housing,,0,241240.7,183,69167675.6,,,92,,,,
1008030007,1015062,153 West 27th St,10001,Multifamily Housing,61,1912,115925,1,12,124,14377072.5,53.04,5,Multifamily Housing,,0,2548626,84,,,,28,,,1163202,
1008320001,"1079187;1082272;1082273;1082275;1082274;1082276",1239 Broadway,10001,Multifamily Housing,62,1900,187973,6,4,100.6,18912613.6,43.26,4.74,Multifamily Housing,,0,2852899.1,252,,,,154,,,1495230.1,
1007850029,1014428,213 West 35th Street,10001,Multifamily Housing,68,1921,163681,1,13,111.2,18196831.9,134.3,4.8,Office,"{'Retail Store': 18884.0, 'Office': 151170.0}",0,110948,,,,2.30204,,,,,
1008060026,1015161,115 West 35th Street,10001,Multifamily Housing,,1912,151525,1,12,115.3,17464930.1,56.37,4.86,Multifamily Housing,,0,4731400.1,10,,,,7,,,717323.9,
1008480061,1016184,900 Broadway,10003,Multifamily Housing,42,1900,98146,1,10,121.6,11933970.6,42.36,5.8,Office,"{'Retail Store': 5000.0, 'Office': 101135.0, 'Restaurant': 4500.0}",0,1205580.4,,,,2.17531,,,,,
1008020022,1015037,127 West 26th Street,10001,Multifamily Housing,54,1912,92970,1,12,129.3,12022590.1,67.63,4.83,Office,"{'Other': 7100.0, 'Retail Store': 9050.0, 'Office': 83500.0}",0,454030.5,,6078.1,,1.97605,,,,,
3002660001,3002555,111 livingston st,11201,Office,80,1969,459100,1,22,136.4,62632101.1,9.07,7.69,Office,,0,,,93691099.2,,0.43563,,,,27090000.7,
1010741202,1085777,510 West 46 Street,10036,Senior Care Community,86,1999,51339,,,180.5,9267811.5,95.59,6.66,Senior Care Community,,0,1317305,,2965582,,,,,,,
1008927502,1018967, 554 Third Avenue,10016,Hotel,,2002,148455,1,31,122.3,18152701.5,25.57,4.38,Hotel,"{'Multifamily Housing': 9577.0, 'Hotel': 138878.0}",0,4045516.5,15,6359681.9,,,7,,,,
3029930001,3070619,89 Porter Avenue,112371417,Residence Hall/Dormitory,14,2004,70000,1,4,288.1,20169256.1,153.75,10.27,,,,,,,,,,,,,
3011040032,3396049,406 15th St M2a,11215,Multifamily Housing,87,2009,42292,1,5,96.3,4072778.2,,2.55,,,,,,,,,,,,,
