bbl,bin,address,zipcode,bldgtype,ess,year,gfa,numbldgs,numfloors,eui,energy,wui,ghg,primary_type,other_types_dict,has_datacenter,electricity,bedrooms,natural_gas,steam,worker_dens,res_units,diesel,fuel_4,fuel_2,fuel_5_6
4044110001,"4433336;4433335;4433334",31-65 138 St,11354,Multifamily Housing,0,1950,176086,4,6,116.6,20863627.7,,4.72,Multifamily Housing,,0,,,,,,136,,,,
4114210013,"4434837;4434830;4434831;4434832;4434833;4434834;4434835;4434836;4434840;4434838",153rd ave,11414,Multifamily Housing,0,1959,120700,12,2,192.3,23071948.3,,7.68,Multifamily Housing,,0,0,,11475783.87,,,131,,,,
4012750045,4029568,3535 75 ST,11372,Multifamily Housing,0,1944,104500,1,6,111.4,11659639.3,,5.44,Multifamily Housing,,0,343829,,8743200,,,114,,,,
4066090007,"4451244;4451246;4451249;4451250;4451251;4451252;4451253;441254;4451255;4451245;4451247;4451248
",138-50 78th Avenue,11367,Multifamily Housing,0,1940,54136,12,2,156.5,8471092.6,,7.69,Multifamily Housing,,0,155130.76,,7611970.97,,,64,,,,
4058630200,"4450091;4450092",209-15 18th Ave,11360,Multifamily Housing,0,1960,99000,2,6,218.1,21885723.8,,8.9,Multifamily Housing,,0,2916502.36,,9225809.68,,,120,,,,
1004170074,Part of a condominium,190 Allen Street,10002,Hotel,0,2007,109858,,,184.4,20739336.3,1398.26,5.31,,,,,,,,,,,,,
2036720001,"2022645 
",1965 Lafayette Ave,10473,Multifamily Housing,0,1969,400933,1,21,127.4,51093008.9,,6.95,,,,,,,,,,,,,
4050427504,,"133-47 Sanford Ave.,",11355,Multifamily Housing,0,1999,125000,1,13,84.5,10195658.5,,3.66,Multifamily Housing,,0,742069.06,,6536100,,,,,,,
1000230050,1000816,20 Broad Street,10005,Office,79,1956,473042,1,27,295.4,140710435.5,43.91,10.49,Office,"{'Data Center': 9489.0, 'Office': 463553.0}",1,30902141.92,,,18701726.38,1.77,,,,,
1000750021,1075618,40 Fulton St,10038,Office,68,1986,249885,1,28,196,48982243.6,7.1,5.51,Office,"{'Retail Store': 8350.0, 'Office': 241535.0}",0,15147553.53,,,,1.16,,,,5019981.9,
2044940001,"2095044;2807961;2095043;2118930",1750 - 1780 E Gun Hill Rd,10469,Retail,90,1969,138835,4,1,137.5,18872675.4,,4.72,Retail Store,"{'Supermarket/Grocery': 18619.0, 'Retail Store': 112816.0}",0,6594181.33,,4957974.19,,,,,,,
1013600001,1040072,866 UN Plaza,10017,Office,74,1966,376326,0,0,230.1,86261092.9,,8.96,Office,"{'Bank Branch': 5484.0, 'Office': 370842.0, 'Parking': 42674.0}",0,16777244.15,,,21355701.32,3.24,,,,,
1012720066,1035058,50 W 57th St,10019,Office,72,1926,75077,1,16,246,18769853.4,153.79,7.68,Office,"{'Retail Store': 13106.0, 'Office': 61971.0}",0,4497140.04,,2130674.19,,2.3,,,,,
4050190005,4113546,13620 Roosevelt Ave,11354,Retail,60,1967,166738,1,3,205,35480675,,7.14,Retail Store,,0,10111254.2,,17443400,,,,,,,
1008360026,1082920,7 W 34th Street,10001,Office,94,1906,442165,1,12,117.9,52146171.8,,3.32,Office,"{'Retail Store': 21000.0, 'Office': 421165.0}",0,15046952.8,,,1748054.9,0.71,,,,,
1012730017,1035070,29 W 57th St,10019,Office,70,1924,58832,0,0,184.5,10936354.9,,6.44,Office,"{'Retail Store': 6930.0, 'Office': 51902.0}",0,2767890.12,,2815239.68,,2.3,,,,,
1012930026,1036061,595 Madison Avenue,10022,Office,71,1929,303618,1,42,219.3,66462981.2,18.53,7.62,Office,,0,16663327.48,,,7315467.72,2.47,,,,,
5016960008,"5110624;5110626;5815460;5835507",2040 Forest Ave,10303,Retail,94,1993,165076,2,1,101.5,16758973.4,,2.85,Retail Store,,0,6116536.77,,,,,,,,,
1012670034,1034516,640 Fifth Avenue,10019,Office,75,1949,356686,1,19,257.7,91655890.1,21.06,7.69,Office,"{'Data Center': 2824.0, 'Retail Store': 39001.0, 'Office': 314861.0}",1,26948759.66,,,4076440.79,3.28,,,,,
4021180001,4050967,99-01 Queens Boulevard,11374,Retail,44,1952,56916,1,2,231,13603220.8,,6.72,Retail Store,,0,4316173.11,,,,,,,,,
1018920013,"NYC DOB BIN # 1057263
Manhattan
Block: 1892
Lot: 13",945 West End Ave,10025,Multifamily Housing,0,1936,83523,1,12,78.4,6656170.5,,4.44,Multifamily Housing,"{'Multifamily Housing': 82623.0, 'Medical Office': 900.0}",0,903084.54,96,123707,,,48,,,,3785811.35
1012400010,"NYC DOB BIN # 1033611
Manhattan
Block: 1240
Lot: 10",251 West 92nd Street,10025,Multifamily Housing,0,1959,156294,1,12,94.5,14768382,,4.92,Multifamily Housing,"{'Multifamily Housing': 146880.0, 'Supermarket/Grocery': 1923.0, 'Retail Store': 1109.0}",0,1722379.2,172,275856,,,87,,,,7285176.06
1010410011,"1025183   
",335 W 50 Street,10019,Multifamily Housing,0,1930,150001,2,13,156.9,23691045.3,,8.04,,,,,,,,,,,,,
1002480015,"1085945
",82 Rutgers Slip,10002,Multifamily Housing,0,1995,260001,1,21,183.3,48357972.7,,7.68,Multifamily Housing,"{'Multifamily Housing': 235301.0, 'Retail Store': 24700.0}",0,6676883.7,414,13306061.29,,,198,,,0,
4032760024,"4078367
",1 Ascan Ave.,11375,Multifamily Housing,0,1918,66600,3,5,118.1,7969674.2,,5.14,Multifamily Housing,,0,816806.14,98,4344710.7,,,48,,,,
1010570141,"1079207    
",414 W 48 Street,10036,Multifamily Housing,0,1930,57701,7,5,187.7,10888216.2,,10.93,Multifamily Housing,,0,1055958.31,106,557054.84,,,54,,,4348671.94,
2048310064,2063155,4054 CARPENTER AVE,10466,Multifamily Housing,0,1949,53665,1,6,170.3,9164955.4,,9.89,Multifamily Housing,,0,938508.13,76,1891693.55,,,64,,,,3537924.32
2024790015,2002957,1180 GERARD AVE,10452,Multifamily Housing,0,1933,55001,1,5,164.7,9143515.9,,8.81,Multifamily Housing,,0,1277846.99,65,411888.24,,,53,,941324.43,,3188865.14
2033560180,2018651,3530 DECATUR AVE,10467,Multifamily Housing,0,1929,66001,1,6,148.3,9861489.9,,8.99,Multifamily Housing,,0,1040540.27,138,372372.73,,,60,,,,5332103.81
2033480054,2018395,3349-51 HULL AVE,10467,Multifamily Housing,0,1929,54376,1,5,118,6439403.3,,7.27,Multifamily Housing,,0,815516.63,75,274531.82,,,63,,4277865.64,,
2033470029,2018358,3288-96 PERRY AVE,10467,Multifamily Housing,0,1927,56686,1,6,153.2,8740393.5,,9.07,Multifamily Housing,,0,931217.77,90,311390.91,,,59,,,,4896075.09
2039220039,2028661,1500 THERIOT AVE,10462,Multifamily Housing,0,1931,65401,1,6,146.8,9669752.3,,8.6,Multifamily Housing,,0,1046576.1,86,3693918.18,,,72,,,,1673516.27
2028670094,2008511,1721 GRAND AVE,10453,Multifamily Housing,0,1949,77749,1,6,165.8,13025349.3,,9.64,Multifamily Housing,,0,1424604.67,118,649431.18,,,79,,,,5596387.03
2032850065,2016585,2953 DECATUR AVE,10458,Multifamily Housing,0,1923,72111,1,5,132.5,9607680.7,,8.1,Multifamily Housing,,0,936882.42,141,374470.06,,,65,,,,5251209.31
2032540005,2015588,3110 KINGSBRIDGE TERR,10463,Multifamily Housing,0,1935,66001,1,6,112.1,7458401.1,,6.08,Multifamily Housing,,0,897046.94,82,2598338.71,,,65,,2123389.38,,
2039360001,"2029048
",1366 WHITE PLAINS RD,10462,Multifamily Housing,0,1933,56179,1,6,138.9,7848027.2,,8.38,Multifamily Housing,,0,805424.31,84,320195.45,,,60,,268504.81,,4414397.54
2046530015,2057540,3824 BRONX BLVD,10467,Multifamily Housing,0,1931,67795,1,6,153.2,10388162.8,,9.04,Multifamily Housing,,0,1130219.28,78,420583.69,,,66,,,,6166184.62
2033350118,2018006,3191 ROCHAMBEAU AVE,10467,Multifamily Housing,0,1935,75611,1,6,130.9,9959939.6,,7.94,Multifamily Housing,,0,985660.11,101,295079.08,,,61,,,,5306203.14
2032870056,2016627,2732 BAINBRIDGE AVE,10458,Multifamily Housing,0,1925,61001,1,5,113.7,6938581.7,,7.1,Multifamily Housing,,0,994471.76,81,521827.02,,,66,,,,4464350.08
2033180098,2017536,2820 MORRIS AV,10468,Multifamily Housing,0,1932,87781,1,6,159.6,14105726,,9.53,Multifamily Housing,,0,1513473.64,121,571722.18,,,84,,,,7616772.57
2048210045,2062876,4030 BRONX BLVD,10467,Multifamily Housing,0,1929,50339,1,6,175,8811616.8,,10.66,Multifamily Housing,,0,859437.2,76,289075.76,,,54,,,,4997954.9
1020620054,1061466,454 W.148TH ST,10300,Multifamily Housing,0,1924,54306,1,5,133.2,7235698.8,,,Multifamily Housing,,0,770835.03,94,2187816.42,,,64,,,,2496608.17
2032500121,2015427,2865 UNIVERSITY AVE,10468,Multifamily Housing,0,1938,136771,1,6,129.8,17871841.5,,7.89,Multifamily Housing,,0,1774722.08,132,582374.19,,,91,,,,10339324.83
2033240063,"2017689
",3475 KNOX PLACE,10467,Multifamily Housing,0,1928,60880,1,5,158,9683016.5,,9.68,Multifamily Housing,,0,972767.73,79,340808.5,,,55,,,,5317688.08
2044340001,2051338,735 MACE AVE,10467,Multifamily Housing,0,1929,104867,1,6,141.7,14856329.8,,8.06,Multifamily Housing,"{'Multifamily Housing': 121346.0, 'Retail Store': 1001.0}",0,1849404.75,114,541470.67,,,93,,,,8788718.45
2033040098,2017143,2780 GRAND CONCOURSE,10458,Multifamily Housing,0,1923,84301,1,5,146.1,12416683.4,,8.36,Multifamily Housing,,0,1454520.69,120,491940.32,,,79,,,,6484433.94
1020910038,1064412,610 W.145TH ST,10031,Multifamily Housing,0,1929,65059,1,6,197.5,12923667.9,,8.59,Multifamily Housing,,0,1234815.07,119,6432273.41,,,86,,,,0
4006270025,40091946,28-16 34th Street,11103,Multifamily Housing,0,1939,47200,1,6,87.1,4111698.8,,6.25,Multifamily Housing,,0,643530.25,48,,,,60,,3052023.14,,
4005850017,4007349,34-19 29th Street,11106,Multifamily Housing,0,1931,59500,1,6,112.3,6683914,,7.64,Multifamily Housing,,0,831330.39,72,527500,,,84,,,5072856.92,
1012920037,1035780,450 Park Avenue,10022,Office,33,1972,324528,1,32,308,100142167.8,17.37,11.09,Office,,0,23699837.3,,,11164693.4,4.62,,,,,
1012910021,1035770,551 Madison Avenue,10022,Office,62,1920,129674,1,17,222.1,28670971.9,30.59,6.44,,,,,,,,,,,,,
1011020018,1027155,619 W. 54th St.,10019,Office,94,1930,301260,1,10,103.1,31579711.2,8.33,3.71,,,,,,,,,,,,,
1002320001,1003025,434 Broadway,10003,Office,79,1910,52167,1,9,158.5,8439980.7,8.6,6.66,,,,,,,,,,,,,
1012930035,1036067,460 Park Avenue,10022,Office,90,1954,340574,1,22,165.7,55086327.8,18.88,5.92,Office,"{'Data Center': 0.0, 'Office': 340574.0}",1,12931934.66,,,7255197.72,2.24,,,,,
1008360033,1015876,1 West 34th Street,10001,Office,70,1906,63380,1,12,193.7,12274707.4,19.23,6.72,Office,"{'Retail Store': 5000.0, 'Office': 58378.0}",0,2768125.06,,5516.13,,3.22,,,1243105.32,,
4000980011,4436642,47-15 Pearson Place,11101,Warehouse (Unrefrigerated),45,1916,87516,2,4,111.7,9775618.2,,5.45,Non-Refrigerated Warehouse,,0,1786182,,17200,,,,,,,1632210.24
1013170011,1037558,214-226 E. 44th Street,10017,Office,81,1913,202576,1,42,220.2,44601616.9,,6.19,Office,,0,13353777.51,,,,2.47,,,,,
1015210007,1048336,115 East 92nd Street,10128,Multifamily Housing,0,1927,65692,1,9,95.9,6348010.4,,4.87,Multifamily Housing,"{'Multifamily Housing': 72080.0, 'Office': 2525.0}",0,1081990.11,95,135648.39,,3.96,48,,,,3163409.34
1002480070,"1084418 
",80 Rutgers Slip,10002,Multifamily Housing,0,1987,83905,1,10,175,14390908.3,,7.26,Multifamily Housing,,0,1548643.51,109,8006658.06,,,109,,,,
3006250080,,568 Hamilton Avenue,11232,Warehouse (Refrigerated),43,1980,135000,1,1,269.9,36508593,,7.78,,,,,,,,,,,,,
3024180040,,145 South 3rd Street,11211,Multifamily Housing,0,2005,59983,1,7,129.6,7532197.9,49.06,5.12,Multifamily Housing,,0,,65,,,,65,,,,
3074040020,,2770 Ocean Avenue,11229,Multifamily Housing,0,1963,97157,1,6,165.1,15566167,61.82,6.17,Multifamily Housing,,0,,145,,,,103,,,,
2024320047,,309 East 164th Street,10456,Multifamily Housing,0,1928,71070,1,6,160.9,11432043.2,8.95,6.2,,,,,,,,,,,,,
1019457503,,444 Manhattan Avenue,10026,Multifamily Housing,0,2003,122135,1,8,101.6,12404117.7,37.33,3.83,,,,,,,,,,,,,
1019467502,,454 Manhattan Avenue,10026,Multifamily Housing,0,2007,117030,1,8,107.9,12629718.5,35.81,3.95,,,,,,,,,,,,,
2024630006,,1176 Walton Avenue,10452,Multifamily Housing,0,1922,57500,1,5,146.1,8385518.7,18.83,6.03,,,,,,,,,,,,,
1019990036,,600 West 133rd Street,10027,Multifamily Housing,0,1905,53340,1,6,126.9,6768250.5,74.88,5.1,,,,,,,,,,,,,
1012310026,,215 West 83rd Street,10024,Multifamily Housing,0,1927,82916,1,15,150,12383655.8,58.78,5.92,,,,,,,,,,,,,
1020460001,1060853,305 West 150 Street,10039,Multifamily Housing,0,1983,65300,,,159.4,9523985.8,0.0,6.5,Multifamily Housing,,0,857425.36,84,2600900,,,83,,,,
1004260029,,195 Chrystie Street,10002,Office,0,1920,74250,1,9,128.4,9532345.6,32.39,5.79,Retail Store,,0,1147684.2,,106300,,,,,,,
1005590022,1085790,140 East 14th Street,10003,Residence Hall/Dormitory,48,1999,486454,1,16,213.3,102932508.7,,6.71,Residence Hall/Dormitory,"{'Residence Hall/Dormitory': 470432.0, 'Supermarket/Grocery': 12522.0}",0,24921248,,15993980,,,,,,,
1005520022,1008875,33 Washington Square West,10011,Residence Hall/Dormitory,92,1929,182714,,,85.8,15683919.2,,2.54,Residence Hall/Dormitory,,0,4582998.4,,1269500,,,,,,,
1005520026,1008877,37-39 Washington Square West,10012,Multifamily Housing,0,1928,119090,1,16,80,9529716.7,,5.25,Multifamily Housing,"{'Multifamily Housing': 119090.0, 'Medical Office': 989.0}",0,623502.57,141.5,7680,,,69,,,,6995035.57
1005520060,1008892,29-30 Washington Square West,10011,Multifamily Housing,0,1927,140797,1,15,82.5,11613972,,5.67,Multifamily Housing,,0,643786.4,154,70800,,,68,,,,8157903.22
1005700042,1009390,3-9 East 12th Street,10003,College/University (Campus-Level),0,2011,125145,1,12,167.3,20939584.2,,5.21,,,0,6982316.8,,,3419138.4,,,,,,
1005480004,1008835,5-11 University Place,10003,Residence Hall/Dormitory,0,1962,209364,3,9,59.7,12491278.3,,1.88,Residence Hall/Dormitory,,0,0,,1822140,,,,,,,
1005590012,1009072,110 East 14th Street,10003,Residence Hall/Dormitory,47,1998,212954,1,20,188.7,39918972.1,,6.36,Residence Hall/Dormitory,,0,8948993.6,,8451310,,,,,,,
1005470020,1008828,9-19 Washington Place,10003,Multifamily Housing,0,1941,73733,1,6,88.9,6590171.1,,5.78,Multifamily Housing,,0,487136.36,69.5,56200,,,78,,,,2770022.7
1004670001,1006826,75 Third Avenue,10003,Residence Hall/Dormitory,0,1988,333256,2,14,221.9,73949956.1,,8.38,Residence Hall/Dormitory,"{'Residence Hall/Dormitory': 330856.0, 'Retail Store': 1200.0}",0,16246524.61,,994850,13057357.14,,,,,,
1004650001,1006764,33 Third Avenue,10003,Residence Hall/Dormitory,0,1986,149152,1,16,197.7,29493562,,8.15,Residence Hall/Dormitory,"{'Residence Hall/Dormitory': 147032.0, 'Retail Store': 2120.0}",0,5563985.93,,,7910691.78,,,,,,
1009300034,1020601,421 First Avenue,10010,College/University (Campus-Level),0,1929,114926,2,11,313.2,34995717.8,,11.67,,,0,7162470.4,,513000,4877692.98,,,,,,
1005380040,1008662,60 Washington Square South,10012,Social/Meeting,0,2001,247639,1,11,84.4,20790964.7,,2.5,,,0,6010579.2,,1467770,,,,,,,
1005470005,1008822,24-26 Waverly Place,10003,College/University (Campus-Level),0,1906,60329,1,11,84.7,5209376.1,,2.43,,,0,1558601.6,,,,,,,,,
3029270001,BIN#  3070489,1101 Metropolitan Avenue,112111708,Warehouse (Refrigerated),52,1959,70000,1,1,212.7,14932971.9,,7.31,Refrigerated Warehouse,,0,3477510.4,,3648900,,,,,,,
1008630044,1017084,4 Park Avenue,10016,Multifamily Housing,0,1912,309235,1,21,163,50812508.5,,4.69,Multifamily Housing,"{'Multifamily Housing': 258000.0, 'Retail Store': 5571.0, 'Office': 57340.0, 'Parking': 28400.0}",0,14826789.7,364,810065.71,,2.3,364,,,,
1008770060,1018006,134 East 22nd Street,10010,Multifamily Housing,0,1975,66650,1,6,103.2,6881126.7,,2.9,Multifamily Housing,,0,1937145.47,89,,,,85,,,,
2044290001,2051300,2550 Olinville Avenue,10467,Multifamily Housing,0,1966,228000,1,18,82.6,19160107.5,,2.47,Multifamily Housing,,0,5437017.99,388,1038204.79,,,213,,,,15465723.08
1015860001,1051368,1700 York Avenue,10128,Multifamily Housing,0,1951,101749,1,10,80.5,8195311.6,,2.34,Multifamily Housing,"{'Multifamily Housing': 100025.0, 'Office': 1325.0}",0,2351850,163,322768.33,,4.53,163,,,,6651796.75
1011700001,1030903,2211 Broadway,10024,Multifamily Housing,0,1908,426000,,,51,21723729.1,,1.46,Multifamily Housing,,0,6994873.66,417,533002.94,,,161,,,,34678049.68
1015120040,1047654,160 East 84th Street,10028,Multifamily Housing,0,1964,150937,1,21,100.7,15198993.4,,2.94,Multifamily Housing,"{'Multifamily Housing': 135000.0, 'Medical Office': 8269.0, 'Retail Store': 4996.0}",0,4357083.84,272,702762.86,,,180,,,,14428218.22
4030750023,4071943,9240 Queens Blvd,11374,Multifamily Housing,0,1949,46350,2,6,74.8,3466156.8,,2.1,Multifamily Housing,"{'Multifamily Housing': 40498.0, 'Retail Store': 840.0, 'Medical Office': 1650.0, 'Office': 2262.0}",0,1048155.87,92,,,1.77,60,,,,
1015600021,1050368,445 East 80th Street,10075,Multifamily Housing,0,1965,140500,1,20,117.9,16863439.2,,3.46,Multifamily Housing,"{'Multifamily Housing': 122100.0, 'Parking': 14400.0}",0,4810892,240,501152.94,15969750,,155,,,,
1015610021,1050396,444 East 82nd Street,10028,Multifamily Housing,0,1965,375030,1,33,109.6,41112624.3,,3.17,Multifamily Housing,"{'Multifamily Housing': 358669.0, 'Office': 160.0, 'Parking': 16021.0}",0,11487150.08,652,1376791.43,34615080.68,2.3,415,,,,
1015160013,1048044,125 East 87th Street,10128,Multifamily Housing,0,1961,66130,1,16,148.1,9855388.5,,4.35,Multifamily Housing,"{'Multifamily Housing': 51788.0, 'Retail Store': 9671.0}",0,2679018.87,162,437200.1,,,119,,,,12635674.49
1020430029,1060762,310 West 143rd Street,10030,Multifamily Housing,0,1980,187000,1,20,81,15155330.9,,2.45,Multifamily Housing,,0,3971891.74,389,1283602.94,,,177,,,,18514918.56
1008610044,,470 Park Avenue South,10016,Office,86,1925,292061,3,17,173.9,50761845.8,12.78,4.98,Office,"{'Bank Branch': 52510.0, 'Office': 234073.0}",0,14236799.35,,1942850.14,,3.17,,,,,
1009930022,1022564,119 West 40th Street,10018,Office,90,1915,344671,1,22,140.8,48528139.8,,5.21,Office,"{'Retail Store': 3873.0, 'Office': 695704.0}",0,16396451.91,,1450.41,,1.97,,,6797637.48,,
1012790001,,535 5th Avenue,10017,Office,69,1926,292600,1,36,277.4,80808425.9,,9.62,Office,,0,18384853.51,,,10214129.28,5.52,,,,,
1008190056,1015426,18 West 18th Street,10011,Office,0,1902,180000,1,11,170.2,31413057.8,35.86,6.07,Office,"{'K-12 School': 52342.0, 'Retail Store': 5600.0, 'Office': 92058.0}",0,7517033.55,,116006.45,,3.13,,,4140050.12,,
1012880001,1035706,655 Fifth Avenue,10103,Office,0,1916,67141,1,9,344.7,23055819.5,13.42,10.18,Office,"{'Retail Store': 17000.0, 'Office': 41641.0}",0,3505642.36,,,979175.88,1.08,,,,,
1012890072,,681 Fifth Avenue,10022,Office,51,1912,60063,1,12,145.7,8735148.2,,4.52,,,,,,,,,,,,,
1013030033,,780 Third Avenue,10017,Bank/Financial Institution,77,1984,487501,1,50,238.3,116926143.5,11.82,7.34,,,,,,,,,,,,,
1008550024,"1016748
",360 Park Avenue South,10010,Office,89,1913,366099,1,21,172.4,62994035,,7.05,Office,"{'Data Center': 3160.0, 'Retail Store': 1400.0, 'Office': 364821.0}",1,23591376.64,,2747700,17192676.53,4.7,,,,,
1010260021,1024850,1710 Broadway,10019,Office,0,1922,71000,1,6,219.1,15426805.3,21.63,7.37,Office,"{'Retail Store': 8835.0, 'Office': 55187.0}",0,2882537.88,,3202438.24,,1.56,,,,,
1000240036,1000820,50 Broad Street,10004,Office,0,1913,205940,1,20,202.4,41926405.6,,6.17,Office,"{'Data Center': 2932.0, 'Office': 203008.0}",1,21020212.86,,,3172458,1.23,,,,,
3052410031,3121398,1111 OCEAN AVENUE,11210,Multifamily Housing,0,1954,181117,1,6,86.7,15875417.6,,5.03,,,,,,,,,,,,,
3063340006,3165376,2000 84th Street,11214,Multifamily Housing,0,1927,103500,1,6,123.2,12270033.1,,5.24,Multifamily Housing,,0,1044048.12,282,7650600,,,101,,,,
3052850040,3122847,40 Ocean Parkway,11218,Multifamily Housing,0,1939,99383,1,6,90.5,8721318.5,,3.72,Multifamily Housing,,0,997644.92,197,5074800,,,67,,,,
3065810001,3173443,1411 West 4th Street,11204,Multifamily Housing,0,1932,77395,1,6,113.2,8553719.4,,4.7,Multifamily Housing,,0,856388.12,137,5326900,,,112,,,,
3052870001,3122868,10-16 Ocean Parkway,11218,Multifamily Housing,0,1927,156816,1,6,112.8,17061925,,4.68,Multifamily Housing,,0,1256052.74,312,4521500,,,133,,,,
3061750036,3157507,7000 Bay Parkway,11204,Multifamily Housing,0,1959,124200,1,6,102.6,12371599.6,,4.27,Multifamily Housing,,0,1305550.62,183,7264600,,,102,,,,
3061340038,3156086,317 100th Street,11209,Multifamily Housing,0,1962,61796,1,6,134.1,8097973.6,,5.52,Multifamily Housing,,0,934314.78,102,4801600,,,84,,,,
3055470057,3133566,1827 65th Street,11204,Multifamily Housing,0,1926,57960,1,6,189.3,10711257.3,,7.44,Multifamily Housing,,0,1509557.51,134,5323500,,,58,,,,
3054230049,3127912,716 Ocean Parkway,11230,Multifamily Housing,0,1931,62675,1,6,110.5,6998920.3,,6.49,Multifamily Housing,,0,714953.89,86,,,,47,,,4646131.75,
3061370045,3156122,343 101st Street,11209,Multifamily Housing,0,1931,58650,1,6,145.1,8197764.2,,6.19,Multifamily Housing,,0,767744.36,98,5020800,,,112,,,,
4006280021,4009167,28-08 35 Street,11103,Multifamily Housing,0,1923,64576,1,6,113.6,7410421.4,,6.61,Multifamily Housing,,0,815900.45,,159759,,,,,,3803856.96,
3064150006,3168023,8747 Bay Parkway,11214,Multifamily Housing,0,1928,85633,1,6,138.7,11878020.9,,8.3,Multifamily Housing,"{'Supermarket/Grocery': 1300.0, 'Multifamily Housing': 67200.0, 'Retail Store': 2900.0, 'Office': 2000.0}",0,,109,,,1.77,66,,,,
4012800026,,35-50 81 ST,11372,Multifamily Housing,0,1951,66766,1,6,138.8,9266907.2,,7.03,,,,,,,,,,,,,
4001750001,4002131,42-05 48th Avenue,11377,Multifamily Housing,0,1940,56100,1,6,146.9,8241974.2,,8.1,Multifamily Housing,,0,877722.14,60,209432.26,,,54,,,,2506481.8
2057670798,2083884,288 West 238th Street,10463,Multifamily Housing,0,1960,66836,1,6,110.5,7463212.3,,6.23,Multifamily Housing,,0,947258.37,88,1262735.48,,,74,,,,374226.25
3067430044,3180899,1411 Avenue N,11230,Multifamily Housing,0,1940,60480,1,6,110.9,6444216.2,,4.5,Multifamily Housing,,0,,90,,,,48,,,,
3058480006,3144376,6701 Colonial Road,11220,Multifamily Housing,0,1920,80100,1,6,93.3,7145139.7,,3.68,Multifamily Housing,,0,883185.19,72,3101719.35,,,64,,,569324.5,
1012600071,1034240,1156 Avenue of the Americas,10036,Office,82,1911,82690,1,9,164.9,13639309,,5.43,,,,,,,,,,,,,
1012720020,1081135,24 West 57th Street,10019,Office,53,1928,110808,2,10,223,24706167.6,,8.34,,,,,,,,,,,,,
1012750014,1035316,286 Madison Avenue,10017,Office,86,1918,123555,1,23,186.4,22547315.6,,6.22,,,,,,,,,,,,,
1012590019,1034206,28 West 44th Street,10036,Office,95,1919,360263,1,20,155.1,57380548.8,13.85,5.41,Office,"{'Retail Store': 13976.0, 'Office': 346287.0}",0,15768353.28,,,6690519.3,4.32,,,,,
1012610021,1081135,25 West 45th Street,10036,Office,78,1902,195463,1,16,187.5,37214402.1,,6.45,,,,,,,,,,,,,
1013050023,1036453,135 E 50th St,10022,Multifamily Housing,0,1924,81733,1,10,178.1,14693513.5,97.63,9.14,Multifamily Housing,"{'Multifamily Housing': 75672.0, 'Medical Office': 3061.0}",0,2181969.49,104,946199.09,,,116,,2012748.9,,3646953.11
1012780069,1035365,529 Fifth Avenue,10036,Office,64,1959,248689,1,19,253.2,63097344.1,,7.87,,,,,,,,,,,,,
1010120036,1024649,570 Seventh Avenue,10018,Office,76,1925,143626,0,0,198.6,28505194.5,11.09,7.01,,,,,,,,,,,,,
1013380049,1038779,300 East 46th Street,10017,Multifamily Housing,0,1957,150485,1,19,132.4,20032290.9,68.86,6.52,Multifamily Housing,,0,3349120.85,,608247.06,,,,,,3676407.77,4536520.29
1015160052,1048063,160 East 88th Street,10128,Multifamily Housing,0,1963,125389,1,15,201.2,25370848.2,67.72,11.99,Multifamily Housing,,0,2863799.48,148,284335.29,,,144,,,3631888.12,9922683.86
3067670066,"3182096;3182097",2055 Ocean Avenue,11230,Multifamily Housing,0,1928,55200,1,6,99.1,5189901.5,,4.12,Multifamily Housing,,0,497601.24,74,2887667.74,,,54,,,,
3065710023,3173037,1340 East 9th Street,11230,Multifamily Housing,0,1931,42000,1,6,162.8,6583463.6,,6.49,Multifamily Housing,,0,802336.09,65,2704300,,,47,,,,
3067660030,"3182044;3182043",2026 Ocean Avenue,11230,Multifamily Housing,0,1954,84000,1,6,91.1,7361214.4,,3.51,Multifamily Housing,,0,1022444.32,80,3324400,,,60,,,,
3051590061,"3118769;3812035",385 East 16th Street,11226,Multifamily Housing,0,1958,53000,1,6,123.8,6553280.4,,6.76,Multifamily Housing,,0,690014.7,65,0,,,53,,,3857537.57,
3050460018,3115699,150 Hawthorne Street,11219,Multifamily Housing,0,1963,79000,1,6,130.6,10122261.2,,5.23,Multifamily Housing,,0,1354512.16,97,4666200,,,80,,,,
3076820016,3211074,2807-2821 Kings Highway,11219,Multifamily Housing,0,1950,76420,1,6,93.7,7158946.6,,5.54,Multifamily Housing,,0,622392.94,103,0,,,85,,,3256175.56,
3076810010,3211030,2705-2721 Kings Highway,11229,Multifamily Housing,0,1950,99360,1,6,87.5,8693465.6,,5.41,Multifamily Housing,,0,621594.2,130,0,,,110,,,4846539.52,
3078540035,"3206621;3206620",1401 Ocean Avenue,11230,Multifamily Housing,0,1963,244188,,,129.1,31118788.2,,4.7,,,,,,,,,,,,,
1022500072,1065083,270 Seaman Avenue,10034,Multifamily Housing,0,1926,66000,1,6,108.1,7133328.7,,5.78,Multifamily Housing,,0,876407.09,62,191409.68,,,51,,,3460327.98,
3052180026,3120565,1825 Foster Avenue,11230,Multifamily Housing,0,1941,60000,1,6,126.2,7319823.1,,5.21,Multifamily Housing,,0,779000.98,74,4390000,,,61,,,,
